Position	Class	Ctcf	Dnase	H3k27ac	H3k27me3	H3k36me3	H3k4me1	H3k4me1_H3K4me3	H3k4me3	H3k4me3_H3k27me3	H3k79me2	H3k9ac	H3k9me3	H4k20me1	P300	Pol2	tss_Dist	CpGIsland	GC_content
chr18_31804038_31804160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	0	0.5573
chr18_35218143_35218273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72142	0	0.4307
chr18_38892953_38893077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167955	0	0.3951
chr18_39561327_39561457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23695	0	0.2615
chr18_44779639_44779769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4084	0	0.5615
chr18_45086735_45086865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14101	0	0.6
chr18_51746825_51746955	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4032	0	0.4076
chr18_52896352_52896482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73375	0	0.3692
chr18_54456734_54456864	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32178	0	0.4769
chr18_55714264_55714394	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	63	0	0.4307
chr18_60985088_60985218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827	0	0.5153
chr18_6691427_6691557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38159	0	0.4230
chr18_67722914_67723044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24287	0	0.2923
chr18_67997337_67997467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5207	0	0.3
chr1_86822436_86822566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1435	0	0.2846
chr18_712951_713077	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	1	0.6904
chr18_71708400_71708524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7003	0	0.5967
chr18_71951935_71952065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6211	0	0.5769
chr18_73351151_73351281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73059	0	0.4692
chr18_74781680_74781810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17728	0	0.5538
chr18_76965237_76965367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1568	0	0.3230
chr18_77500732_77500862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5122	0	0.3846
chr19_11003092_11003222	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20713	0	0.6307
chr19_18746837_18746967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807	0	0.5538
chr19_20048216_20048346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0.3384
chr19_31182235_31182365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22680	0	0.5307
chr19_32798648_32798778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37721	0	0.5692
chr19_36258535_36258665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0.6384
chr19_38307600_38307730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0.3923
chr19_38621402_38621532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11113	0	0.6384
chr1_93998676_93998806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10576	0	0.3153
chr1_94102000_94102121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12257	0	0.4793
chr19_41060254_41060384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16560	1	0.7076
chr19_42572400_42572524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0.6209
chr19_49262493_49262623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3149	0	0.4846
chr19_49534810_49534940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0.2923
chr19_51017635_51017765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0.6307
chr19_51644076_51644200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355	0	0.3790
chr19_53598000_53598121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8459	0	0.3966
chr19_56831235_56831365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4267	0	0.3384
chr19_58328889_58329019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2067	0	0.3461
chr1_9831836_9831966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21610	0	0.3615
chr19_850932_851053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6363
chr20_16488198_16488328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65750	0	0.4461
chr20_17207803_17207931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0.4531
chr20_20433272_20433400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84507	1	0.5156
chr20_30555465_30555590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0.616
chr20_3730200_3730328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16842	1	0.6718
chr20_3762340_3762470	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0.5153
chr20_39895848_39895978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4907	0	0.3153
chr20_43726872_43727002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2748	1	0.7384
chr20_44036618_44036748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5615
chr20_44935600_44935725	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1412	0	0.624
chr20_50935398_50935528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108214	0	0.5384
chr20_56948200_56948326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15851	0	0.4603
chr20_57268670_57268800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0.6307
chr20_60642596_60642726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1729	0	0.5615
chr20_61001835_61001965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	0	0.6769
chr2_102320600_102320728	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6057	0	0.4218
chr2_10572874_10572995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14911	0	0.7355
chr2_106506745_106506875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33111	0	0.3615
chr2_112171276_112171400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17085	0	0.4274
chr2_112190443_112190573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1957	0	0.3615
chr2_115919965_115920095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	1	0.6615
chr2_120973702_120973832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0.5307
chr2_121497278_121497400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3455	0	0.4262
chr21_22670061_22670191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7664	0	0.2384
chr21_28219225_28219355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1496	0	0.4384
chr2_130680490_130680620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0.6538
chr2_132431421_132431548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36823	1	0.6771
chr21_33280600_33280729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34972	0	0.5426
chr21_33914933_33915063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33128	0	0.3538
chr2_134933190_134933320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55437	0	0.4692
chr2_135848508_135848638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1284	0	0.3076
chr21_35897672_35897800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5312
chr21_39341096_39341226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41694	0	0.3769
chr21_39503388_39503518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9821	0	0.2692
chr21_43975535_43975665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6379	0	0.3692
chr2_145282928_145283058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0.3846
chr21_45659926_45660056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	0	0.5769
chr2_15261430_15261557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58945	0	0.5275
chr2_152804156_152804286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24216	0	0.5769
chr2_158576055_158576185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16332	0	0.4846
chr2_159365443_159365573	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	50738	0	0.3
chr2_168640654_168640776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34405	0	0.5081
chr2_170736615_170736745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52597	0	0.4230
chr2_172344650_172344780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8484	0	0.2846
chr2_177354656_177354786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17644	0	0.4769
chr2_178281635_178281765	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19946	0	0.3384
chr2_187713400_187713527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0.3385
chr2_192016070_192016200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0.5307
chr2_198252716_198252846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5229	0	0.3307
chr2_201283747_201283877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25947	0	0.2923
chr2_215595276_215595406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0.2846
chr2_21585051_21585175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33772	0	0.5403
chr2_218104635_218104765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42696	0	0.2692
chr22_21850935_21851065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27498	0	0.5846
chr22_23589186_23589316	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3902	0	0.5538
chr22_25081800_25081928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57957	1	0.6718
chr22_29336127_29336257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22750	0	0.4307
chr22_31500672_31500802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948	1	0.5846
chr22_36358858_36358982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1143	0	0.4112
chr2_237999211_237999341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4625	0	0.3538
chr2_240172049_240172179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13683	0	0.5923
chr22_41300251_41300381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41981	0	0.3846
chr22_43325450_43325580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16299	0	0.4692
chr22_43599080_43599210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9469	0	0.5769
chr22_47313322_47313452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143498	0	0.5538
chr22_47338971_47339101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169147	0	0.4615
chr22_49192335_49192465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96263	0	0.4615
chr22_51135000_51135122	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21930	0	0.6065
chr2_27939066_27939190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	0	0.6532
chr2_28377366_28377496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155830	0	0.3384
chr2_33616643_33616773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44617	0	0.4384
chr2_37225040_37225170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15968	0	0.2384
chr2_37887025_37887153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12181	0	0.5546
chr2_44022714_44022844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5565	0	0.2615
chr2_45232511_45232641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3928	1	0.5769
chr2_79621404_79621534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81568	0	0.4307
chr2_87811035_87811165	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2302	0	0.3461
chr2_88716235_88716365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35688	0	0.4923
chr2_905813_905935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4675	0	0.6147
chr2_96619320_96619450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26342	0	0.3307
chr2_98602868_98602998	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9016	0	0.2846
chr2_99348368_99348496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0.4531
chr3_101502547_101502677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1566	0	0.4076
chr3_107148200_107148323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1453	0	0.4796
chr3_107647268_107647398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45173	0	0.4923
chr3_110251688_110251818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3258	0	0.3615
chr3_110892035_110892165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98293	0	0.4076
chr3_122034786_122034916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9174	0	0.4538
chr3_122432695_122432825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4405	0	0.3615
chr3_130694007_130694137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5276	0	0.4
chr3_143310335_143310465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106526	0	0.3384
chr3_146221035_146221165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7256	0	0.3384
chr3_147116324_147116454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	1	0.6076
chr3_157812683_157812813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5896	1	0.4538
chr3_157868020_157868150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39829	0	0.3384
chr3_160823225_160823349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	1	0.4677
chr3_172348774_172348904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5070	0	0.2615
chr3_173114229_173114357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0.4218
chr3_179835814_179835939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80972	0	0.656
chr3_194061835_194061965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10082	0	0.6307
chr3_194315365_194315495	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4689	0	0.3461
chr3_196983424_196983554	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3778	0	0.2307
chr3_29377072_29377200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44854	0	0.4921
chr3_32462147_32462277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28766	0	0.5615
chr3_40889488_40889618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81790	0	0.5538
chr3_43327000_43327125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878	0	0.488
chr3_43418069_43418199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10368	0	0.3769
chr3_50670602_50670732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15781	0	0.4307
chr3_63956954_63957084	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2909	0	0.4615
chr3_64253200_64253330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0.3384
chr3_65342000_65342126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3266	0	0.5
chr3_66433676_66433806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21028	0	0.6461
chr3_67609415_67609545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95486	0	0.2692
chr3_71322810_71322940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15979	0	0.4
chr3_87039095_87039225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032	0	0.4461
chr3_88214865_88214995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8826	0	0.3307
chr4_108939444_108939574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3818	0	0.3230
chr4_113185321_113185451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9021	0	0.3076
chr4_113333270_113333400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1199	1	0.6538
chr4_122773114_122773244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6934	0	0.3692
chr4_123780044_123780174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25693	0	0.3230
chr4_130950635_130950765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192119	0	0.3769
chr4_1367908_1368038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	0	0.6461
chr4_139898777_139898907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34893	0	0.4230
chr4_140925600_140925725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113478	0	0.472
chr4_144810375_144810503	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16169	0	0.4921
chr4_147431818_147431948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6762	0	0.2923
chr4_153794142_153794272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10124	0	0.2769
chr4_170957060_170957190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2877	0	0.3307
chr4_173959435_173959565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130338	0	0.6
chr4_184908600_184908722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0.4508
chr4_185711022_185711152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15790	0	0.4
chr4_186277797_186277927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3585	0	0.4076
chr4_20494431_20494561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40460	0	0.3
chr4_2257218_2257348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0.6769
chr4_23017328_23017458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12552	0	0.2692
chr4_24475278_24475400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56302	0	0.3524
chr4_25256513_25256643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20916	0	0.3153
chr4_25928003_25928133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1703	0	0.3538
chr4_2867635_2867765	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1836	0	0.3769
chr4_299473_299600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0.4409
chr4_34007535_34007665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33839	0	0.2769
chr4_40536412_40536542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18421	0	0.3769
chr4_42072206_42072336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3076
chr4_43759235_43759365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224272	0	0.4538
chr4_4679851_4679981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28700	0	0.4
chr4_56732800_56732930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8295	0	0.3076
chr4_57793645_57793775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16267	0	0.2769
chr4_5982335_5982465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7701	0	0.5
chr4_73282432_73282562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93687	0	0.2923
chr4_77406096_77406226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48797	0	0.3846
chr4_8414899_8415029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2553	0	0.6692
chr4_85402400_85402528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15575	0	0.5859
chr4_87924035_87924165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3974	0	0.3846
chr5_114916034_114916164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21589	0	0.3230
chr5_11904795_11904925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0.6230
chr5_122703937_122704067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25076	0	0.3615
chr5_139669421_139669551	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3241	0	0.3923
chr5_140603277_140603400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0.4552
chr5_140693285_140693415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6915	0	0.3307
chr5_167041755_167041877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40776	0	0.4836
chr5_169406863_169406993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0.3692
chr5_171431335_171431465	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2087	0	0.2846
chr5_173738600_173738723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17891	0	0.6260
chr5_177371594_177371724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4971	1	0.7
chr5_36618124_36618247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4923	0	0.4634
chr5_53230865_53230995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53983	0	0.3692
chr5_54179067_54179197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74477	0	0.3769
chr5_5886863_5886993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135403	0	0.4923
chr5_60196001_60196131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7219	0	0.3153
chr5_66461600_66461723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14692	0	0.6260
chr5_74744386_74744516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62637	0	0.3230
chr5_78668155_78668285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25448	0	0.2615
chr5_80012032_80012162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008	0	0.2846
chr5_84927877_84928007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31042	0	0.2307
chr5_87481830_87481960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12308	0	0.3153
chr5_89910794_89910921	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	25614	0	0.3070
chr5_9456335_9456465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54979	0	0.5461
chr5_94979915_94980041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2416	0	0.4603
chr5_95197400_95197523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4634
chr5_95768440_95768567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0.5905
chr6_108455866_108455996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11029	0	0.4
chr6_11259199_11259329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26283	0	0.5692
chr6_126175370_126175500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35365	0	0.3230
chr6_126503466_126503596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5127	0	0.4384
chr6_129905549_129905679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12341	0	0.3230
chr6_134726600_134726722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32131	0	0.4672
chr6_136823353_136823483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23638	0	0.4307
chr6_140250135_140250265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51606	0	0.3076
chr6_140259200_140259328	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	60671	0	0.3359
chr6_145091860_145091990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16010	0	0.3384
chr6_146348903_146349033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5230
chr6_150322827_150322957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23650	0	0.5615
chr6_151646519_151646649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0.6
chr6_15456543_15456673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44915	0	0.2538
chr6_157113223_157113353	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11633	0	0.3153
chr6_157271014_157271144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14409	0	0.3
chr6_157279861_157279991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23256	0	0.3692
chr6_157697626_157697756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46877	0	0.4538
chr6_159394234_159394364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3510	0	0.2846
chr6_163898400_163898522	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	22152	0	0.3278
chr6_167276722_167276852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0.6076
chr6_171022935_171023065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11219	0	0.5923
chr6_2226535_2226665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19261	0	0.3846
chr6_28273158_28273288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21206	0	0.3230
chr6_28661977_28662107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45133	0	0.5769
chr6_2969414_2969544	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1896	0	0.4153
chr6_29975044_29975174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27618	1	0.7076
chr6_31358935_31359065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4207	0	0.5461
chr6_35018135_35018265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7759	0	0.4461
chr6_42228604_42228726	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43000	0	0.6147
chr6_489586_489716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34454	0	0.3230
chr6_5133271_5133400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0.5503
chr6_5156204_5156334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23075	0	0.3769
chr6_52357056_52357186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3701	0	0.3846
